export_id,gender,age,edu,smoke,drink
80202,female,23.0,bachelor's degree,never smokes,never drinks
80203,male,20.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),never drinks
80204,male,22.0,bachelor's degree,never smokes,never drinks
80205,female,21.0,bachelor's degree,never smokes,never drinks
80206,male,20.0,bachelor's degree,never smokes,never drinks
80207,female,18.0,doctorate degree,never smokes,never drinks
80208,female,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80209,female,24.0,bachelor's degree,never smokes,never drinks
80210,female,20.0,bachelor's degree,never smokes,never drinks
80211,male,20.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80212,female,24.0,bachelor's degree,never smokes,never drinks
80213,male,25.0,bachelor's degree,never smokes,never drinks
80214,male,21.0,bachelor's degree,never smokes,never drinks
80215,female,19.0,bachelor's degree,never smokes,never drinks
80216,male,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80217,female,24.0,bachelor's degree,never smokes,never drinks
80218,female,20.0,bachelor's degree,never smokes,never drinks
80219,female,21.0,associate degree,current smoker (cumulative smoking >10 packs),never drinks
80220,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80221,female,23.0,bachelor's degree,never smokes,never drinks
80222,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80223,female,24.0,bachelor's degree,never smokes,never drinks
80224,male,20.0,bachelor's degree,never smokes,never drinks
80225,male,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80226,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80227,male,24.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80228,female,26.0,bachelor's degree,never smokes,never drinks
80229,female,19.0,bachelor's degree,never smokes,never drinks
80230,female,18.0,bachelor's degree,never smokes,never drinks
80231,female,19.0,bachelor's degree,never smokes,never drinks
80232,female,25.0,bachelor's degree,never smokes,"drank in the past (more than once a week), but not in the past year"
80233,female,24.0,bachelor's degree,never smokes,never drinks
80234,female,18.0,bachelor's degree,never smokes,never drinks
80235,female,24.0,bachelor's degree,never smokes,never drinks
80236,female,19.0,bachelor's degree,never smokes,never drinks
80237,female,20.0,bachelor's degree,never smokes,never drinks
80238,female,26.0,bachelor's degree,never smokes,never drinks
80239,female,18.0,bachelor's degree,never smokes,never drinks
80240,male,23.0,bachelor's degree,never smokes,never drinks
80241,female,19.0,bachelor's degree,never smokes,never drinks
80242,female,24.0,bachelor's degree,never smokes,never drinks
80243,female,24.0,bachelor's degree,never smokes,never drinks
80244,female,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80245,female,24.0,bachelor's degree,never smokes,never drinks
80246,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80247,female,21.0,bachelor's degree,never smokes,never drinks
80248,female,24.0,bachelor's degree,never smokes,never drinks
80249,female,26.0,bachelor's degree,never smokes,never drinks
80250,male,22.0,associate degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80251,female,19.0,bachelor's degree,never smokes,never drinks
80252,female,20.0,associate degree,never smokes,never drinks
80253,female,20.0,bachelor's degree,never smokes,never drinks
80254,male,18.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),"drank in the past (more than once a week), but not in the past year"
80255,female,22.0,bachelor's degree,never smokes,never drinks
80256,male,24.0,bachelor's degree,current smoker (cumulative smoking >10 packs),never drinks
80257,female,23.0,bachelor's degree,never smokes,never drinks
80258,female,19.0,bachelor's degree,never smokes,never drinks
80259,female,25.0,bachelor's degree,never smokes,never drinks
80260,female,23.0,bachelor's degree,never smokes,never drinks
80261,male,18.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80262,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80263,male,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80264,male,20.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80265,male,20.0,bachelor's degree,never smokes,never drinks
80266,male,25.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80267,female,20.0,bachelor's degree,never smokes,never drinks
80268,female,24.0,bachelor's degree,never smokes,never drinks
80269,female,22.0,bachelor's degree,never smokes,never drinks
80270,male,22.0,bachelor's degree,never smokes,never drinks
80271,male,20.0,bachelor's degree,never smokes,never drinks
80272,female,27.0,bachelor's degree,never smokes,never drinks
80273,female,19.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80274,female,21.0,bachelor's degree,never smokes,never drinks
80275,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80276,female,25.0,bachelor's degree,never smokes,never drinks
80277,male,20.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80278,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80279,male,23.0,bachelor's degree,never smokes,never drinks
80280,female,19.0,bachelor's degree,never smokes,never drinks
80281,female,24.0,bachelor's degree,never smokes,never drinks
80282,female,24.0,bachelor's degree,never smokes,never drinks
80283,male,21.0,bachelor's degree,never smokes,never drinks
80284,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80285,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80286,female,18.0,bachelor's degree,never smokes,never drinks
80287,female,24.0,bachelor's degree,never smokes,never drinks
80288,female,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80289,female,19.0,bachelor's degree,never smokes,never drinks
80290,female,25.0,bachelor's degree,never smokes,never drinks
80291,female,25.0,bachelor's degree,never smokes,never drinks
80292,female,25.0,bachelor's degree,never smokes,never drinks
80293,female,22.0,bachelor's degree,never smokes,never drinks
80294,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80295,female,23.0,bachelor's degree,never smokes,never drinks
80296,male,18.0,bachelor's degree,never smokes,never drinks
80297,female,19.0,bachelor's degree,never smokes,never drinks
80298,female,19.0,bachelor's degree,never smokes,never drinks
80299,male,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80300,male,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80301,female,20.0,bachelor's degree,never smokes,never drinks
80302,female,25.0,bachelor's degree,never smokes,never drinks
80303,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80304,female,21.0,bachelor's degree,never smokes,never drinks
80305,female,23.0,bachelor's degree,never smokes,never drinks
80306,female,24.0,bachelor's degree,never smokes,never drinks
80307,female,20.0,associate degree,never smokes,never drinks
80308,female,19.0,bachelor's degree,never smokes,never drinks
80309,female,19.0,bachelor's degree,never smokes,never drinks
80310,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80311,male,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80312,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80313,female,19.0,bachelor's degree,never smokes,never drinks
80314,female,18.0,bachelor's degree,never smokes,never drinks
80315,male,19.0,bachelor's degree,never smokes,never drinks
80316,female,24.0,bachelor's degree,never smokes,never drinks
80317,male,21.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80318,female,25.0,bachelor's degree,never smokes,never drinks
80319,female,24.0,bachelor's degree,never smokes,never drinks
80320,male,23.0,bachelor's degree,never smokes,never drinks
80321,female,25.0,bachelor's degree,never smokes,never drinks
80322,female,19.0,bachelor's degree,never smokes,never drinks
80323,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80324,female,19.0,associate degree,never smokes,never drinks
80325,male,20.0,bachelor's degree,never smokes,never drinks
80326,male,23.0,bachelor's degree,never smokes,never drinks
80327,male,19.0,associate degree,never smokes,never drinks
80328,female,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80329,female,19.0,bachelor's degree,never smokes,never drinks
80330,female,19.0,bachelor's degree,never smokes,never drinks
80331,male,20.0,bachelor's degree,current smoker (cumulative smoking >10 packs),never drinks
80332,male,19.0,bachelor's degree,never smokes,never drinks
80333,female,23.0,bachelor's degree,never smokes,never drinks
80334,female,20.0,bachelor's degree,never smokes,never drinks
80335,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80336,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80337,female,18.0,bachelor's degree,never smokes,never drinks
80338,male,19.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80339,male,19.0,associate degree,never smokes,never drinks
80340,female,19.0,bachelor's degree,never smokes,never drinks
80341,male,24.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80342,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80343,female,26.0,bachelor's degree,never smokes,never drinks
80344,female,26.0,bachelor's degree,never smokes,never drinks
80345,male,21.0,bachelor's degree,never smokes,never drinks
80346,female,23.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80347,female,20.0,bachelor's degree,never smokes,never drinks
80348,female,25.0,bachelor's degree,never smokes,never drinks
80349,female,19.0,associate degree,never smokes,never drinks
80350,female,19.0,bachelor's degree,never smokes,never drinks
80351,male,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80352,male,24.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80353,female,24.0,bachelor's degree,never smokes,never drinks
80354,female,26.0,bachelor's degree,never smokes,never drinks
80355,male,18.0,bachelor's degree,never smokes,never drinks
80356,male,21.0,bachelor's degree,never smokes,never drinks
80357,female,19.0,bachelor's degree,never smokes,never drinks
80358,female,18.0,bachelor's degree,never smokes,never drinks
80359,female,20.0,associate degree,never smokes,never drinks
80360,female,25.0,bachelor's degree,never smokes,never drinks
80361,female,25.0,bachelor's degree,never smokes,never drinks
80362,male,19.0,bachelor's degree,never smokes,never drinks
80363,male,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80364,female,18.0,bachelor's degree,never smokes,never drinks
80365,female,17.0,bachelor's degree,never smokes,never drinks
80366,female,20.0,bachelor's degree,never smokes,never drinks
80367,female,20.0,associate degree,never smokes,never drinks
80368,female,20.0,bachelor's degree,never smokes,never drinks
80369,male,22.0,bachelor's degree,never smokes,never drinks
80370,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80371,male,22.0,bachelor's degree,never smokes,never drinks
80372,female,20.0,associate degree,never smokes,drinks occasionally (less than once a week)
80373,male,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80374,female,19.0,bachelor's degree,never smokes,never drinks
80375,female,18.0,associate degree,never smokes,never drinks
80376,male,20.0,bachelor's degree,never smokes,never drinks
80377,male,19.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),never drinks
80378,female,21.0,bachelor's degree,never smokes,never drinks
80379,female,24.0,bachelor's degree,never smokes,never drinks
80380,female,19.0,bachelor's degree,never smokes,never drinks
80381,male,26.0,bachelor's degree,current smoker (cumulative smoking >10 packs),never drinks
80382,male,20.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80383,female,18.0,associate degree,never smokes,never drinks
80384,female,20.0,bachelor's degree,never smokes,never drinks
80385,female,20.0,bachelor's degree,never smokes,never drinks
80386,female,21.0,bachelor's degree,never smokes,never drinks
80387,female,21.0,bachelor's degree,never smokes,never drinks
80388,male,21.0,bachelor's degree,current smoker (cumulative smoking >10 packs),current regular drinker (more than once a week)
80389,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80390,male,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80391,male,19.0,bachelor's degree,never smokes,never drinks
80392,female,21.0,bachelor's degree,never smokes,never drinks
80393,female,20.0,bachelor's degree,never smokes,never drinks
80394,female,22.0,bachelor's degree,never smokes,never drinks
80395,female,21.0,bachelor's degree,never smokes,"drank in the past (more than once a week), but not in the past year"
80396,female,23.0,bachelor's degree,never smokes,never drinks
80397,female,23.0,bachelor's degree,never smokes,never drinks
80398,female,20.0,bachelor's degree,never smokes,never drinks
80399,female,21.0,bachelor's degree,never smokes,never drinks
80400,female,24.0,bachelor's degree,never smokes,never drinks
80401,female,21.0,bachelor's degree,never smokes,never drinks
80402,male,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80403,male,25.0,bachelor's degree,current smoker (cumulative smoking >10 packs),current regular drinker (more than once a week)
80404,female,18.0,associate degree,never smokes,never drinks
80405,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80406,female,23.0,bachelor's degree,never smokes,never drinks
80407,male,18.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80408,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80409,female,22.0,bachelor's degree,never smokes,never drinks
80410,female,22.0,bachelor's degree,never smokes,never drinks
80411,female,19.0,bachelor's degree,never smokes,never drinks
80412,male,25.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80413,male,24.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80414,male,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80415,male,22.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80416,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80417,female,22.0,bachelor's degree,never smokes,never drinks
80418,male,19.0,bachelor's degree,never smokes,never drinks
80419,female,20.0,bachelor's degree,never smokes,never drinks
80420,male,20.0,bachelor's degree,current smoker (cumulative smoking >10 packs),current regular drinker (more than once a week)
80421,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80422,female,20.0,associate degree,never smokes,never drinks
80423,male,19.0,bachelor's degree,never smokes,never drinks
80424,female,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80425,female,19.0,associate degree,never smokes,drinks occasionally (less than once a week)
80426,male,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80427,male,24.0,bachelor's degree,never smokes,never drinks
80428,female,18.0,bachelor's degree,never smokes,never drinks
80429,male,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80430,female,21.0,bachelor's degree,never smokes,never drinks
80431,female,24.0,bachelor's degree,never smokes,never drinks
80432,female,18.0,associate degree,never smokes,"drank in the past (more than once a week), but not in the past year"
80433,female,19.0,associate degree,never smokes,drinks occasionally (less than once a week)
80434,female,13.0,bachelor's degree,never smokes,never drinks
80435,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80436,female,20.0,bachelor's degree,never smokes,never drinks
80437,female,19.0,bachelor's degree,never smokes,never drinks
80438,male,21.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80439,female,24.0,bachelor's degree,never smokes,never drinks
80440,male,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80441,male,24.0,bachelor's degree,never smokes,never drinks
80442,female,24.0,bachelor's degree,never smokes,never drinks
80443,female,24.0,bachelor's degree,never smokes,never drinks
80444,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80445,female,22.0,bachelor's degree,never smokes,never drinks
80446,male,20.0,bachelor's degree,never smokes,never drinks
80447,male,20.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80448,female,20.0,bachelor's degree,never smokes,never drinks
80449,female,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80450,female,20.0,bachelor's degree,never smokes,"drank in the past (more than once a week), but not in the past year"
80451,male,19.0,bachelor's degree,never smokes,never drinks
80452,female,23.0,bachelor's degree,never smokes,never drinks
80453,female,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80454,female,19.0,bachelor's degree,never smokes,never drinks
80455,male,21.0,associate degree,never smokes,never drinks
80456,male,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80457,male,19.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80458,female,24.0,bachelor's degree,never smokes,never drinks
80459,female,22.0,bachelor's degree,never smokes,never drinks
80460,male,18.0,bachelor's degree,never smokes,never drinks
80461,male,24.0,bachelor's degree,never smokes,never drinks
80462,female,24.0,bachelor's degree,never smokes,never drinks
80463,female,24.0,bachelor's degree,never smokes,never drinks
80464,female,19.0,bachelor's degree,never smokes,never drinks
80465,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80466,male,22.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80468,female,24.0,bachelor's degree,never smokes,never drinks
80469,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80470,female,17.0,bachelor's degree,never smokes,never drinks
80471,female,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80472,male,22.0,bachelor's degree,never smokes,never drinks
80473,female,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80474,female,19.0,bachelor's degree,never smokes,never drinks
80475,female,25.0,bachelor's degree,never smokes,never drinks
80476,female,22.0,bachelor's degree,never smokes,never drinks
80477,male,20.0,bachelor's degree,never smokes,never drinks
80478,female,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80479,female,21.0,bachelor's degree,never smokes,never drinks
80480,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80481,female,20.0,bachelor's degree,never smokes,never drinks
80482,female,21.0,bachelor's degree,never smokes,never drinks
80483,male,20.0,bachelor's degree,never smokes,never drinks
80484,male,23.0,bachelor's degree,never smokes,never drinks
80485,female,21.0,bachelor's degree,never smokes,never drinks
80486,female,19.0,bachelor's degree,never smokes,never drinks
80487,female,23.0,bachelor's degree,never smokes,never drinks
80488,female,20.0,bachelor's degree,never smokes,never drinks
80489,male,23.0,bachelor's degree,never smokes,never drinks
80490,female,21.0,bachelor's degree,never smokes,never drinks
80491,female,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80492,female,20.0,bachelor's degree,never smokes,never drinks
80493,female,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80494,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80495,female,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80496,female,24.0,bachelor's degree,never smokes,never drinks
80497,male,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80498,female,19.0,bachelor's degree,never smokes,never drinks
80499,female,29.0,bachelor's degree,never smokes,never drinks
80500,male,19.0,bachelor's degree,never smokes,never drinks
80501,female,25.0,bachelor's degree,never smokes,never drinks
80502,male,19.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80503,female,20.0,bachelor's degree,never smokes,never drinks
80504,male,23.0,bachelor's degree,never smokes,never drinks
80505,male,22.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80506,female,19.0,bachelor's degree,never smokes,never drinks
80507,male,21.0,associate degree,current smoker (cumulative smoking >10 packs),current regular drinker (more than once a week)
80508,female,25.0,bachelor's degree,never smokes,never drinks
80509,female,21.0,bachelor's degree,never smokes,never drinks
80510,female,19.0,bachelor's degree,never smokes,never drinks
80511,female,19.0,associate degree,never smokes,never drinks
80512,female,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80513,male,25.0,bachelor's degree,never smokes,never drinks
80514,female,18.0,bachelor's degree,never smokes,never drinks
80515,male,25.0,bachelor's degree,never smokes,never drinks
80516,male,24.0,bachelor's degree,never smokes,never drinks
80517,female,18.0,bachelor's degree,never smokes,never drinks
80518,male,19.0,bachelor's degree,never smokes,never drinks
80519,male,20.0,bachelor's degree,never smokes,never drinks
80520,male,24.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80521,male,26.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80522,male,25.0,bachelor's degree,never smokes,never drinks
80523,female,22.0,bachelor's degree,never smokes,never drinks
80524,female,19.0,bachelor's degree,never smokes,never drinks
80525,male,24.0,bachelor's degree,never smokes,never drinks
80526,female,25.0,bachelor's degree,never smokes,never drinks
80527,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80528,male,25.0,bachelor's degree,never smokes,never drinks
80529,female,20.0,bachelor's degree,never smokes,never drinks
80530,female,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80531,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80532,male,19.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),current regular drinker (more than once a week)
80533,male,20.0,bachelor's degree,never smokes,never drinks
80534,female,24.0,bachelor's degree,never smokes,never drinks
80535,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80536,female,23.0,bachelor's degree,never smokes,never drinks
80537,female,20.0,bachelor's degree,never smokes,never drinks
80538,female,22.0,bachelor's degree,never smokes,never drinks
80539,female,25.0,bachelor's degree,never smokes,never drinks
80540,male,19.0,bachelor's degree,never smokes,never drinks
80541,female,23.0,bachelor's degree,never smokes,never drinks
80542,male,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80543,female,22.0,bachelor's degree,never smokes,never drinks
80544,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80545,male,20.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80546,female,22.0,bachelor's degree,never smokes,never drinks
80547,female,19.0,bachelor's degree,never smokes,never drinks
80548,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80549,female,24.0,bachelor's degree,never smokes,never drinks
80550,female,23.0,bachelor's degree,never smokes,never drinks
80551,female,22.0,bachelor's degree,never smokes,never drinks
80552,male,24.0,bachelor's degree,never smokes,never drinks
80553,female,22.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80554,female,23.0,bachelor's degree,never smokes,never drinks
80555,female,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80556,female,26.0,bachelor's degree,never smokes,never drinks
80557,male,23.0,bachelor's degree,"former smoker (cumulative smoking >10 packs), but not in the past year",drinks occasionally (less than once a week)
80558,female,20.0,bachelor's degree,never smokes,never drinks
80559,male,22.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80560,female,19.0,associate degree,never smokes,never drinks
80561,female,21.0,bachelor's degree,never smokes,never drinks
80562,female,21.0,bachelor's degree,never smokes,never drinks
80563,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80564,female,25.0,bachelor's degree,never smokes,never drinks
80565,female,21.0,bachelor's degree,never smokes,never drinks
80566,female,25.0,bachelor's degree,never smokes,never drinks
80567,female,19.0,bachelor's degree,never smokes,never drinks
80568,male,21.0,bachelor's degree,never smokes,never drinks
80569,female,23.0,bachelor's degree,never smokes,never drinks
80570,male,22.0,bachelor's degree,never smokes,never drinks
80571,female,21.0,bachelor's degree,never smokes,never drinks
80572,female,26.0,bachelor's degree,never smokes,never drinks
80573,male,23.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80574,female,22.0,bachelor's degree,never smokes,never drinks
80575,male,20.0,bachelor's degree,never smokes,"drank in the past (more than once a week), but not in the past year"
80576,female,22.0,bachelor's degree,never smokes,never drinks
80577,female,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80578,female,18.0,bachelor's degree,never smokes,never drinks
80579,female,23.0,bachelor's degree,never smokes,never drinks
80580,female,21.0,bachelor's degree,never smokes,never drinks
80581,male,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80582,female,23.0,bachelor's degree,never smokes,never drinks
80583,female,22.0,bachelor's degree,never smokes,never drinks
80584,female,24.0,bachelor's degree,never smokes,never drinks
80585,female,23.0,bachelor's degree,never smokes,never drinks
80586,female,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80587,female,23.0,bachelor's degree,never smokes,never drinks
80588,female,23.0,bachelor's degree,never smokes,never drinks
80589,male,21.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80590,female,21.0,bachelor's degree,never smokes,never drinks
80591,female,24.0,bachelor's degree,never smokes,never drinks
80592,male,23.0,associate degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80593,female,21.0,bachelor's degree,never smokes,never drinks
80594,female,23.0,bachelor's degree,never smokes,never drinks
80595,female,21.0,bachelor's degree,never smokes,never drinks
80596,female,19.0,associate degree,never smokes,never drinks
80597,male,21.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80598,female,24.0,bachelor's degree,never smokes,never drinks
80599,male,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80600,female,23.0,bachelor's degree,never smokes,never drinks
80601,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80602,female,23.0,bachelor's degree,never smokes,never drinks
80603,female,22.0,bachelor's degree,never smokes,never drinks
80604,female,23.0,bachelor's degree,never smokes,never drinks
80605,female,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80606,female,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80607,male,19.0,bachelor's degree,never smokes,never drinks
80608,male,21.0,associate degree,never smokes,never drinks
80609,female,21.0,bachelor's degree,never smokes,never drinks
80610,female,19.0,bachelor's degree,never smokes,never drinks
80611,male,24.0,bachelor's degree,never smokes,never drinks
80612,female,19.0,bachelor's degree,never smokes,never drinks
80613,female,25.0,bachelor's degree,never smokes,never drinks
80614,female,24.0,bachelor's degree,never smokes,never drinks
80615,female,21.0,bachelor's degree,never smokes,never drinks
80616,female,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80617,female,20.0,associate degree,never smokes,never drinks
80618,female,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80619,female,22.0,bachelor's degree,never smokes,never drinks
80620,female,21.0,associate degree,never smokes,never drinks
80621,female,21.0,bachelor's degree,never smokes,never drinks
80622,female,21.0,associate degree,never smokes,never drinks
80623,female,20.0,associate degree,never smokes,never drinks
80624,female,18.0,bachelor's degree,never smokes,never drinks
80625,female,21.0,bachelor's degree,never smokes,never drinks
80626,male,19.0,bachelor's degree,never smokes,"drank in the past (more than once a week), but not in the past year"
80627,female,19.0,bachelor's degree,never smokes,never drinks
80628,female,20.0,associate degree,never smokes,drinks occasionally (less than once a week)
80629,female,23.0,bachelor's degree,never smokes,never drinks
80630,female,19.0,associate degree,never smokes,never drinks
80631,female,21.0,associate degree,never smokes,never drinks
80632,female,21.0,associate degree,never smokes,never drinks
80633,male,19.0,associate degree,never smokes,never drinks
80634,male,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80635,female,20.0,associate degree,never smokes,never drinks
80636,female,20.0,associate degree,never smokes,drinks occasionally (less than once a week)
80637,female,20.0,associate degree,never smokes,never drinks
80638,female,20.0,associate degree,never smokes,never drinks
80639,female,24.0,bachelor's degree,never smokes,never drinks
80640,female,20.0,associate degree,never smokes,never drinks
80641,female,19.0,associate degree,never smokes,drinks occasionally (less than once a week)
80642,male,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80643,female,21.0,associate degree,never smokes,never drinks
80644,female,19.0,associate degree,never smokes,never drinks
80645,female,20.0,associate degree,never smokes,never drinks
80646,female,21.0,associate degree,never smokes,never drinks
80647,female,25.0,bachelor's degree,never smokes,never drinks
80648,female,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80649,female,20.0,associate degree,never smokes,never drinks
80650,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
